person_unvl_id|cgprpsl_nbr|obj_id|ver_nbr|cgawd_prmprjdr_ind|cgawd_prjdrprj_ttl|row_actv_ind|
1137304513|7896.0|12D4ED215E1FEF34E043814FD881EF34|1.0|Y||Y|
1137304513|9373.0|12D4ED215E20EF34E043814FD881EF34|1.0|Y||Y|
1137304513|9591.0|12D4ED215E21EF34E043814FD881EF34|1.0|Y||Y|
1208309261|26746.0|12D4ED215EC1EF34E043814FD881EF34|1.0|Y||Y|
1208309261|29650.0|12D4ED215EC2EF34E043814FD881EF34|1.0|N||Y|
1208309261|32109.0|12D4ED215EC3EF34E043814FD881EF34|1.0|N||Y|
1208309261|80083.0|62969acd-9ae2-487d-86b3-8eba0473c780|4.0|Y||Y|
1210506984|25186.0|12D4ED215D0CEF34E043814FD881EF34|1.0|Y||Y|
1210908400|80067.0|335dbb89-9893-4ed6-8088-af116ed3a848|2.0|Y||Y|
1297209262|25393.0|12D4ED215E60EF34E043814FD881EF34|1.0|Y||Y|
1306901621|31854.0|12D4ED215E4DEF34E043814FD881EF34|1.0|Y||Y|
1306901621|35556.0|12D4ED215E4EEF34E043814FD881EF34|1.0|Y||Y|
1306901621|38431.0|12D4ED215E4FEF34E043814FD881EF34|1.0|Y||Y|
1306901621|80081.0|fc224ea0-8aae-49a8-9ced-33a285a76dcc|2.0|Y||Y|
1308508136|6857.0|12D4ED215B87EF34E043814FD881EF34|1.0|Y||Y|
1308508136|7338.0|12D4ED215B88EF34E043814FD881EF34|1.0|Y||Y|
1308508136|9073.0|12D4ED215B89EF34E043814FD881EF34|1.0|Y||Y|
1308508136|9627.0|12D4ED215B8AEF34E043814FD881EF34|1.0|Y||Y|
1308508136|10246.0|12D4ED215B8BEF34E043814FD881EF34|1.0|Y||Y|
1308508136|10494.0|12D4ED215B8CEF34E043814FD881EF34|1.0|Y||Y|
1308508136|11075.0|12D4ED215B8DEF34E043814FD881EF34|1.0|Y||Y|
1308508136|11177.0|12D4ED215B8EEF34E043814FD881EF34|1.0|Y||Y|
1308508136|11829.0|12D4ED215B8FEF34E043814FD881EF34|1.0|Y||Y|
1308508136|12051.0|12D4ED215B90EF34E043814FD881EF34|1.0|Y||Y|
1308508136|12081.0|12D4ED215B91EF34E043814FD881EF34|1.0|Y||Y|
1308508136|12313.0|12D4ED215B92EF34E043814FD881EF34|1.0|Y||Y|
1308508136|12487.0|12D4ED215B93EF34E043814FD881EF34|1.0|Y||Y|
1308508136|12907.0|12D4ED215B94EF34E043814FD881EF34|1.0|Y||Y|
1308508136|14274.0|12D4ED215B95EF34E043814FD881EF34|1.0|Y||Y|
1308508136|14494.0|12D4ED215B96EF34E043814FD881EF34|1.0|Y||Y|
1308508136|15011.0|12D4ED215B97EF34E043814FD881EF34|1.0|Y||Y|
1308508136|15604.0|12D4ED215B98EF34E043814FD881EF34|1.0|Y||Y|
1308508136|15696.0|12D4ED215B99EF34E043814FD881EF34|1.0|Y||Y|
1308508136|15730.0|12D4ED215B9AEF34E043814FD881EF34|1.0|Y||Y|
1308508136|15923.0|12D4ED215B9BEF34E043814FD881EF34|1.0|Y||Y|
1308508136|16706.0|12D4ED215B9CEF34E043814FD881EF34|1.0|Y||Y|
1308508136|17028.0|12D4ED215B9DEF34E043814FD881EF34|1.0|Y||Y|
1308508136|17317.0|12D4ED215B9EEF34E043814FD881EF34|1.0|Y||Y|
1308508136|18204.0|12D4ED215B9FEF34E043814FD881EF34|1.0|Y||Y|
1308508136|18944.0|12D4ED215BA0EF34E043814FD881EF34|1.0|Y||Y|
1308508136|19363.0|12D4ED215BA1EF34E043814FD881EF34|1.0|Y||Y|
1308508136|20663.0|12D4ED215BA2EF34E043814FD881EF34|1.0|Y||Y|
1308508136|21059.0|12D4ED215BA3EF34E043814FD881EF34|1.0|Y||Y|
1308508136|21156.0|12D4ED215BA4EF34E043814FD881EF34|1.0|Y||Y|
1308508136|21648.0|12D4ED215BA5EF34E043814FD881EF34|1.0|Y||Y|
1308508136|22046.0|12D4ED215BA6EF34E043814FD881EF34|1.0|Y||Y|
1308508136|22251.0|12D4ED215BA7EF34E043814FD881EF34|1.0|Y||Y|
1308508136|24805.0|12D4ED215BA8EF34E043814FD881EF34|1.0|Y||Y|
1308508136|26421.0|12D4ED215BA9EF34E043814FD881EF34|1.0|Y||Y|
1308508136|26626.0|12D4ED215BAAEF34E043814FD881EF34|1.0|Y||Y|
1308508136|27635.0|12D4ED215BABEF34E043814FD881EF34|1.0|Y||Y|
1308508136|27854.0|12D4ED215BACEF34E043814FD881EF34|1.0|Y||Y|
1308508136|27942.0|12D4ED215BADEF34E043814FD881EF34|1.0|N||Y|
1308508136|28601.0|12D4ED215BAEEF34E043814FD881EF34|1.0|Y||Y|
1308508136|29095.0|12D4ED215BAFEF34E043814FD881EF34|1.0|Y||Y|
1308508136|29296.0|12D4ED215BB0EF34E043814FD881EF34|1.0|Y||Y|
1308508136|30414.0|12D4ED215BB1EF34E043814FD881EF34|1.0|Y||Y|
1308508136|30811.0|12D4ED215BB2EF34E043814FD881EF34|1.0|Y||Y|
1308508136|31035.0|12D4ED215BB3EF34E043814FD881EF34|1.0|Y||Y|
1308508136|32703.0|12D4ED215BB4EF34E043814FD881EF34|1.0|Y||Y|
1308508136|32706.0|12D4ED215BB5EF34E043814FD881EF34|1.0|Y||Y|
1308508136|32820.0|12D4ED215BB6EF34E043814FD881EF34|1.0|Y||Y|
1308508136|34259.0|12D4ED215BB7EF34E043814FD881EF34|1.0|Y||Y|
1308508136|34780.0|12D4ED215BB8EF34E043814FD881EF34|1.0|Y||Y|
1308508136|36294.0|12D4ED215BB9EF34E043814FD881EF34|1.0|Y||Y|
1308508136|36465.0|12D4ED215BBAEF34E043814FD881EF34|1.0|Y||Y|
1308508136|36501.0|12D4ED215BBBEF34E043814FD881EF34|1.0|Y||Y|
1308508136|37203.0|12D4ED215BBCEF34E043814FD881EF34|1.0|Y||Y|
1308508136|39100.0|12D4ED215BBDEF34E043814FD881EF34|1.0|Y||Y|
1308508136|40417.0|12D4ED215BBEEF34E043814FD881EF34|1.0|Y||Y|
1308508136|41084.0|12D4ED215BBFEF34E043814FD881EF34|1.0|Y||Y|
1308508136|42782.0|12D4ED215BC0EF34E043814FD881EF34|1.0|Y||Y|
1308508136|43665.0|12D4ED215BC1EF34E043814FD881EF34|1.0|N||Y|
1308508136|44138.0|12D4ED215BC2EF34E043814FD881EF34|1.0|Y||Y|
1308508136|44616.0|12D4ED215BC3EF34E043814FD881EF34|1.0|Y||Y|
1308508136|45515.0|12D4ED215BC4EF34E043814FD881EF34|1.0|Y||Y|
1308508136|45565.0|12D4ED215BC5EF34E043814FD881EF34|1.0|Y||Y|
1308508136|46795.0|12D4ED215BC6EF34E043814FD881EF34|1.0|Y||Y|
1308508136|48379.0|12D4ED215BC7EF34E043814FD881EF34|1.0|Y||Y|
1308508136|48382.0|12D4ED215FB2EF34E043814FD881EF34|1.0|Y||Y|
1308508136|48682.0|12D4ED215BC8EF34E043814FD881EF34|1.0|Y||Y|
1308508136|48945.0|12D4ED215BC9EF34E043814FD881EF34|1.0|Y||Y|
1308508136|51932.0|12D4ED215BCAEF34E043814FD881EF34|1.0|Y||Y|
1308508136|52350.0|12D4ED215BCBEF34E043814FD881EF34|1.0|Y||Y|
1308508136|52410.0|12D4ED215BCCEF34E043814FD881EF34|1.0|Y||Y|
1308508136|54726.0|12D4ED215F2EEF34E043814FD881EF34|1.0|Y||Y|
1308508136|55086.0|12D4ED215F00EF34E043814FD881EF34|1.0|Y||Y|
1308508136|56444.0|12D4ED215BCDEF34E043814FD881EF34|1.0|Y||Y|
1308508136|57846.0|12D4ED215F40EF34E043814FD881EF34|1.0|Y||Y|
1308508136|59644.0|12D4ED215F08EF34E043814FD881EF34|1.0|Y||Y|
1308508136|60857.0|12D4ED215F43EF34E043814FD881EF34|1.0|Y||Y|
1308508136|61203.0|12D4ED215F34EF34E043814FD881EF34|1.0|Y||Y|
1308508136|61474.0|12D4ED215FDCEF34E043814FD881EF34|1.0|Y||Y|
1308508136|62732.0|12D4ED215FA0EF34E043814FD881EF34|1.0|Y||Y|
1308508136|63119.0|12D4ED215F5AEF34E043814FD881EF34|1.0|Y||Y|
1308508136|64341.0|12D4ED215FBDEF34E043814FD881EF34|1.0|Y||Y|
1308508136|66266.0|12D4ED215FCFEF34E043814FD881EF34|1.0|Y||Y|
1308508136|67850.0|12D4ED215FE1EF34E043814FD881EF34|1.0|Y||Y|
1308508136|69721.0|12D4ED215FC4EF34E043814FD881EF34|1.0|Y||Y|
1308508136|71362.0|12D4ED216012EF34E043814FD881EF34|1.0|Y||Y|
1308508136|71876.0|12D4ED215FE6EF34E043814FD881EF34|1.0|Y||Y|
1308508136|72293.0|12D4ED215FF2EF34E043814FD881EF34|1.0|Y||Y|
1308508136|72344.0|12D4ED215FF3EF34E043814FD881EF34|1.0|Y||Y|
1308508136|72742.0|12D4ED215FFAEF34E043814FD881EF34|1.0|Y||Y|
1308508136|73209.0|12D4ED215FFFEF34E043814FD881EF34|1.0|Y||Y|
1308508136|73623.0|12D4ED216007EF34E043814FD881EF34|1.0|Y||Y|
1308508136|74034.0|12D4ED216011EF34E043814FD881EF34|1.0|Y||Y|
1308508136|74450.0|12D4ED215FDAEF34E043814FD881EF34|1.0|Y||Y|
1308508136|74794.0|12D4ED21601DEF34E043814FD881EF34|1.0|Y||Y|
1308508136|75233.0|12D4ED215FC3EF34E043814FD881EF34|1.0|Y||Y|
1308508136|75639.0|12D4ED216029EF34E043814FD881EF34|1.0|Y||Y|
1308508136|75640.0|12D4ED216039EF34E043814FD881EF34|1.0|Y||Y|
1308508136|75844.0|12D4ED216030EF34E043814FD881EF34|1.0|Y||Y|
1308508136|80078.0|d0db418e-3cc8-491f-b10b-c66801fa0afb|1.0|Y||Y|
1335003222|13772.0|12D4ED215CFCEF34E043814FD881EF34|1.0|Y||Y|
1335003222|15000.0|12D4ED215CFDEF34E043814FD881EF34|1.0|Y||Y|
1335003222|15547.0|12D4ED215CFEEF34E043814FD881EF34|1.0|Y||Y|
1335003222|18311.0|12D4ED215CFFEF34E043814FD881EF34|1.0|Y||Y|
1335003222|19089.0|12D4ED215D00EF34E043814FD881EF34|1.0|Y||Y|
1335003222|20436.0|12D4ED215D01EF34E043814FD881EF34|1.0|Y||Y|
1335003222|22215.0|12D4ED215D02EF34E043814FD881EF34|1.0|Y||Y|
1335003222|22426.0|12D4ED215D03EF34E043814FD881EF34|1.0|Y||Y|
1335003222|23781.0|12D4ED215D04EF34E043814FD881EF34|1.0|Y||Y|
1335003222|23793.0|12D4ED215D05EF34E043814FD881EF34|1.0|N||Y|
1335003222|23995.0|12D4ED215D06EF34E043814FD881EF34|1.0|Y||Y|
1335003222|27090.0|12D4ED215D07EF34E043814FD881EF34|1.0|Y||Y|
1335003222|29946.0|12D4ED215D08EF34E043814FD881EF34|1.0|Y||Y|
1335003222|36292.0|12D4ED215D09EF34E043814FD881EF34|1.0|Y||Y|
1335003222|38861.0|12D4ED215F4AEF34E043814FD881EF34|1.0|Y||Y|
1335003222|39473.0|12D4ED215F8BEF34E043814FD881EF34|1.0|Y||Y|
1335003222|44627.0|12D4ED215F8CEF34E043814FD881EF34|1.0|Y||Y|
1335003222|47425.0|12D4ED215D0AEF34E043814FD881EF34|1.0|Y||Y|
1335003222|48987.0|12D4ED215F8DEF34E043814FD881EF34|1.0|Y||Y|
1335003222|50023.0|12D4ED215F8EEF34E043814FD881EF34|1.0|Y||Y|
1335003222|52942.0|12D4ED215F8FEF34E043814FD881EF34|1.0|Y||Y|
1335003222|53819.0|12D4ED215D0BEF34E043814FD881EF34|1.0|Y||Y|
1335003222|59076.0|12D4ED215F06EF34E043814FD881EF34|1.0|Y||Y|
1335003222|62234.0|12D4ED215F5DEF34E043814FD881EF34|1.0|Y||Y|
1335003222|65965.0|12D4ED215FB4EF34E043814FD881EF34|1.0|Y||Y|
1335003222|69307.0|12D4ED215FCEEF34E043814FD881EF34|1.0|Y||Y|
1417202799|62660.0|12D4ED215F30EF34E043814FD881EF34|1.0|N||Y|
1421900725|50274.0|12D4ED215EF5EF34E043814FD881EF34|1.0|N||Y|
1462106196|27635.0|12D4ED215CCEEF34E043814FD881EF34|1.0|N||Y|
