person_unvl_id|cgprpsl_nbr|obj_id|ver_nbr|prpsl_prmprjdr_ind|prpsl_prjdrprj_ttl|row_actv_ind|
1137304513|7896.0|12BF19210D869D6CE043814FD8819D6C|1.0|Y||Y|
1137304513|9373.0|12BF19210D879D6CE043814FD8819D6C|1.0|Y||Y|
1137304513|9591.0|12BF19210D889D6CE043814FD8819D6C|1.0|Y||Y|
1208309261|26746.0|12BF19210E339D6CE043814FD8819D6C|1.0|Y||Y|
1208309261|29650.0|12BF19210E349D6CE043814FD8819D6C|1.0|N||Y|
1208309261|32109.0|12BF19210E359D6CE043814FD8819D6C|1.0|N||Y|
1208309261|80083.0|275ca46d-f061-40b4-85ea-b5853fafb09f|12.0|Y||Y|
1210506984|25186.0|12BF19210C699D6CE043814FD8819D6C|1.0|Y||Y|
1210908400|80067.0|66199345-33fb-4814-a3f5-46f6f269498a|9.0|Y||Y|
1297209262|25393.0|12BF19210DC99D6CE043814FD8819D6C|1.0|Y||Y|
1306901621|31854.0|12BF19210DB79D6CE043814FD8819D6C|1.0|Y||Y|
1306901621|35556.0|12BF19210DB89D6CE043814FD8819D6C|1.0|Y||Y|
1306901621|38431.0|12BF19210DB99D6CE043814FD8819D6C|1.0|Y||Y|
1306901621|80081.0|9807487a-5b20-4df2-9172-e0124ca7e4ca|12.0|Y||Y|
1308508136|6857.0|12BF19210ABB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|7338.0|12BF19210ABC9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|9073.0|12BF19210ABD9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|9627.0|12BF19210ABE9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|10246.0|12BF19210ABF9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|10494.0|12BF19210AC09D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|11075.0|12BF19210AC19D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|11177.0|12BF19210AC29D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|11829.0|12BF19210AC39D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|12051.0|12BF19210AC49D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|12081.0|12BF19210AC59D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|12313.0|12BF19210AC69D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|12487.0|12BF19210AC79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|12907.0|12BF19210AC89D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|14274.0|12BF19210AC99D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|14494.0|12BF19210ACA9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|15011.0|12BF19210ACB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|15604.0|12BF19210ACC9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|15696.0|12BF19210ACD9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|15730.0|12BF19210ACE9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|15923.0|12BF19210ACF9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|16706.0|12BF19210AD09D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|17028.0|12BF19210AD19D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|17317.0|12BF19210AD29D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|18204.0|12BF19210AD39D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|18944.0|12BF19210AD49D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|19363.0|12BF19210AD59D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|20663.0|12BF19210AD69D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|21059.0|12BF19210AD79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|21156.0|12BF19210AD89D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|21648.0|12BF19210AD99D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|22046.0|12BF19210ADA9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|22251.0|12BF19210ADB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|24805.0|12BF19210ADC9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|26421.0|12BF19210ADD9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|26626.0|12BF19210ADE9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|27635.0|12BF19210ADF9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|27854.0|12BF19210AE09D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|27942.0|12BF19210AE19D6CE043814FD8819D6C|1.0|N||Y|
1308508136|28601.0|12BF19210AE29D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|29095.0|12BF19210AE39D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|29296.0|12BF19210AE49D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|30414.0|12BF19210AE59D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|30811.0|12BF19210AE69D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|31035.0|12BF19210AE79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|32703.0|12BF19210AE89D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|32706.0|12BF19210AE99D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|32820.0|12BF19210AEA9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|34259.0|12BF19210AEB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|34780.0|12BF19210AEC9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|36294.0|12BF19210AED9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|36465.0|12BF19210AEE9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|36501.0|12BF19210AEF9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|37203.0|12BF19210AF09D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|39100.0|12BF19210AF19D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|40417.0|12BF19210AF29D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|41084.0|12BF19210AF39D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|42782.0|12BF19210AF49D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|43665.0|12BF19210AF59D6CE043814FD8819D6C|1.0|N||Y|
1308508136|44138.0|12BF19210AF69D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|44616.0|12BF19210AF79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|45515.0|12BF19210AF89D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|45565.0|12BF19210AF99D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|46795.0|12BF19210AFA9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|48379.0|12BF19210AFB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|48382.0|12BF19210AFC9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|48682.0|12BF19210AFD9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|48945.0|12BF19210AFE9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|51932.0|12BF19210AFF9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|52350.0|12BF19210B009D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|52410.0|12BF19210B019D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|54726.0|12BF19210B029D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|55086.0|12BF19210B039D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|56444.0|12BF19210B049D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|57846.0|12BF19210B059D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|59644.0|12BF19210B069D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|60857.0|12BF19210E7D9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|61203.0|12BF19210E849D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|61474.0|12BF19210E859D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|62732.0|12BF19210EA29D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|63119.0|12BF19210EA79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|64341.0|12BF19210EB89D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|66266.0|12BF19210EAB9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|67850.0|12BF19210EE79D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|69721.0|12BF19210F019D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|71362.0|12BF19210F199D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|71876.0|12BF19210F1F9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|72293.0|12BF19210F239D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|72344.0|12BF19210F279D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|72742.0|12BF19210F2F9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|73209.0|12BF19210F339D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|73623.0|12BF19210F389D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|74034.0|12BF19210F3E9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|74450.0|12BF19210F469D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|74794.0|12BF19210F4C9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|75233.0|12BF19210ED19D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|75639.0|12BF19210F4E9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|75640.0|12BF19210F4F9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|75844.0|12BF19210F4B9D6CE043814FD8819D6C|1.0|Y||Y|
1308508136|80078.0|cbd1cb73-79cc-42b0-96c3-1f5a4cea3d81|9.0|Y||Y|
1335003222|13772.0|12BF19210C519D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|15000.0|12BF19210C529D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|15547.0|12BF19210C539D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|18311.0|12BF19210C549D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|19089.0|12BF19210C559D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|20436.0|12BF19210C569D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|22215.0|12BF19210C579D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|22426.0|12BF19210C589D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|23781.0|12BF19210C599D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|23793.0|12BF19210C5A9D6CE043814FD8819D6C|1.0|N||Y|
1335003222|23995.0|12BF19210C5B9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|24995.0|12BF19210C5C9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|27090.0|12BF19210C5D9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|29946.0|12BF19210C5E9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|36292.0|12BF19210C5F9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|38861.0|12BF19210C609D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|39473.0|12BF19210C619D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|44627.0|12BF19210C629D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|47425.0|12BF19210C639D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|48987.0|12BF19210C649D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|50023.0|12BF19210C659D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|52942.0|12BF19210C669D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|53819.0|12BF19210C679D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|59076.0|12BF19210C689D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|62234.0|12BF19210E969D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|65965.0|12BF19210ECB9D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|69307.0|12BF19210EF69D6CE043814FD8819D6C|1.0|Y||Y|
1335003222|69947.0|12BF19210F169D6CE043814FD8819D6C|1.0|Y||Y|
1417202799|62660.0|12BF19210E9E9D6CE043814FD8819D6C|1.0|N||Y|
1461200273|8063.0|12BF19210D569D6CE043814FD8819D6C|1.0|Y||Y|
1462106196|26421.0|12BF19210C1B9D6CE043814FD8819D6C|1.0|N||Y|
1462106196|27635.0|12BF19210C1C9D6CE043814FD8819D6C|1.0|N||Y|
1462106196|40803.0|12BF19210C1D9D6CE043814FD8819D6C|1.0|Y||Y|
1462106196|45317.0|12BF19210C1E9D6CE043814FD8819D6C|1.0|Y||Y|
1462106196|48120.0|12BF19210C1F9D6CE043814FD8819D6C|1.0|Y||Y|
1462106196|49421.0|12BF19210C209D6CE043814FD8819D6C|1.0|Y||Y|
1463708773|53673.0|12BF19210CD49D6CE043814FD8819D6C|1.0|N||Y|
1516803729|25032.0|12BF19210B089D6CE043814FD8819D6C|1.0|Y||Y|
1516803729|25146.0|12BF19210B099D6CE043814FD8819D6C|1.0|Y||Y|
1516803729|28475.0|12BF19210B0A9D6CE043814FD8819D6C|1.0|N||Y|
1533606607|11255.0|12BF19210CA29D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|10321.0|12BF19210D069D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|10928.0|12BF19210D079D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|13123.0|12BF19210D089D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|15083.0|12BF19210D099D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|15602.0|12BF19210D0A9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|16147.0|12BF19210D0B9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|17746.0|12BF19210D0C9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|18813.0|12BF19210D0D9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|21493.0|12BF19210D0E9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|21512.0|12BF19210D0F9D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|24129.0|12BF19210D109D6CE043814FD8819D6C|1.0|Y||Y|
1587202030|24804.0|12BF19210D119D6CE043814FD8819D6C|1.0|Y||Y|
1632009201|19617.0|12BF19210E309D6CE043814FD8819D6C|1.0|Y||Y|
1638600687|23772.0|12BF19210BA79D6CE043814FD8819D6C|1.0|Y||Y|
1638600687|23804.0|12BF19210BA89D6CE043814FD8819D6C|1.0|Y||Y|
1638600687|23993.0|12BF19210BA99D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|50795.0|12BF19210C3C9D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|50809.0|12BF19210C3D9D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|50893.0|12BF19210C3E9D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|53652.0|12BF19210C3F9D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|55608.0|12BF19210C409D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|57563.0|12BF19210C419D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|61231.0|12BF19210E809D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|70537.0|12BF19210F149D6CE043814FD8819D6C|1.0|Y||Y|
1659405606|72378.0|12BF19210F289D6CE043814FD8819D6C|1.0|Y||Y|
1689406108|15718.0|12BF19210D819D6CE043814FD8819D6C|1.0|Y||Y|
1689406108|35009.0|12BF19210D829D6CE043814FD8819D6C|1.0|Y||Y|
1689406108|37469.0|12BF19210D839D6CE043814FD8819D6C|1.0|Y||Y|
1689406108|38266.0|12BF19210D849D6CE043814FD8819D6C|1.0|Y||Y|
1689406108|40198.0|12BF19210D859D6CE043814FD8819D6C|1.0|Y||Y|
